,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_crushhousekg,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_viral,hash_дуэт,hash_кыргызстан,hash_рек,hash_рекомендации
2,MY,7101975607507946778,1653557552, ,6877166291405636609,Lucas ideaShare,"👋🏻 Follow Instagram☝🏻☝🏻☝🏻
嗨👋🏻 记得点进关注 IG 哦🤭",0,False,https://www.tiktok.com/@lucasideashare/video/7101975607507946778?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101975607507946778&source=h5_m,7334756,1836,13698,92710,755294,7101975611886816026,7101975611886816026,24,7101975611886816026,original sound - lucasideashare,Lucas ideaShare,6.877166291405637e+18,Lucas ideaShare,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7101975627279960859.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
3,SA,7100135045628824834,1653129014,حتى في التواضع هو الأفضل 🐐 #fyp #football #messi #ميسي,6844746445465486341,لـيـونـيــل 🖤✨ .,الثِّـقَـةُ باللهِ نَجَــاح 🖤.,0,False,https://www.tiktok.com/@1xiig/video/7100135045628824834?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100135045628824834&source=h5_m,17300276,17838,15976,77816,1514740,7100135045565860610,7100135045565860610,72,7100135045565860610,original sound - 1xiig,لـيـونـيــل 🖤✨ .,6.844746445465486e+18,لـيـونـيــل 🖤✨ .,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7100135030244002561.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9f83fe4a91efdbf79ba3a6c9d6196ffa.json,False,False,,,,,[],0,0,Kyrgyzstan,#fyp #football #messi #ميسي,0,0,0,1,0,0,0,0,0,0
4,US,7080449141834403114,1648545538,#goodthing #goodthings #goodthingsinlife#goodthingrecommendation  #lifehack,7052217044196557871,xl2_vellshop13,Make life better,0,False,https://www.tiktok.com/@xl2_vellshop13/video/7080449141834403114?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080449141834403114&source=h5_m,16532772,2308,3747,7994,279598,7080449023810784042,7080449023810784042,72,7080449023810784042,original sound - xl2_vellshop13 (Contains music from: 哆啦B梦 - 桃子鳄了),"Contains music from: ""哆啦B梦""",7.052217044196558e+18,xl2_vellshop13,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7080449127590464302.mp3,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/dd5e15b3a730be0a572d0f90c9673700.json,False,False,桃子鳄了,哆啦B梦,original sound - xl2_vellshop13 (Contains music from: 哆啦B梦 - 桃子鳄了),"Contains music from: ""哆啦B梦""",[],0,0,Kyrgyzstan,#goodthing #goodthings #goodthingsinlife#goodthingrecommendation #lifehack,0,0,0,0,0,0,0,0,0,0
5,KG,7096777234358242561,1652347213, ,6918652039238337538,elunoss,Инстаграмга каттал ☝️,0,False,https://www.tiktok.com/@elunoss/video/7096777234358242561?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096777234358242561&source=h5_m,377773,77,33,174,24683,7071819784769637125,7071819784769637125,72,7071819784769637125,original sound - 23h.09mn (Contains music from: I Wanna Love You - Album Version (Edited) - Akon),"Contains music from: ""I Wanna Love You - Album Version (Edited)""",6.989317238022047e+18,CALL ME PAULO,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071819777844529925.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f889f0a3f7358a99f748d926c1efdb60.json,False,False,Akon,I Wanna Love You - Album Version (Edited),original sound - 23h.09mn (Contains music from: I Wanna Love You - Album Version (Edited) - Akon),"Contains music from: ""I Wanna Love You - Album Version (Edited)""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
6,KG,7100418502095293697,1653195013,"Решили устроить пикник в воскресенье, а погода подвела😂",6798219785446212613,Ажушка,Just for fun,0,False,https://www.tiktok.com/@ms_ajjju/video/7100418502095293697?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100418502095293697&source=h5_m,220470,43,48,110,6822,6963470258866817794,6963470258866817794,72,6963470258866817794,original sound - tunjura,tunjuraulanova,6.742092005478172e+18,tunjuraulanova,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6963470259672173313.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0251faee3b27480dd77b8aaf901eba5b.json,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
7,FR,7076116720460516614,1647536811,rip #fyp #fypシ,6920633317382472709,sussy baka,"subscribe or i’ll come in ur sussy house 🤨
🥳MERCI POUR LES 40k C’EST ÉNORME🥳",0,False,https://www.tiktok.com/@super_sussybaka/video/7076116720460516614?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076116720460516614&source=h5_m,11070960,2090,7093,1378,333444,7076116698989955846,7076116698989955846,72,7076116698989955846,original sound - super_sussybaka,sussy baka,6.920633317382473e+18,sussy baka,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076116695009610502.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/84167cee20d7539cf5a0ed18ab6097a4.json,False,False,,,,,[],0,0,Kyrgyzstan,#fyp #fypシ,0,0,0,1,1,0,0,0,0,0
0,KG,7096334397690957058,1652244108,🇰🇬🇰🇿#втоп #рек #fyp,7027887211330176001,Semibaev,🇰🇬🇰🇿,0,False,https://www.tiktok.com/@semibaev777/video/7096334397690957058?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096334397690957058&source=h5_m,867074,256,1187,66,71838,7096334373414243074,7096334373414243074,72,7096334373414243074,original sound - semibaev777 (Contains music from: Ok Ok - Ulukmanapo),"Contains music from: ""Ok Ok""",7.027887211330176e+18,Semibaev,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7096448110628588289.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f0b7d34143951bcb80371e1fc835a57f.json,False,False,Ulukmanapo,Ok Ok,original sound - semibaev777 (Contains music from: Ok Ok - Ulukmanapo),"Contains music from: ""Ok Ok""",[],0,0,Kyrgyzstan,#втоп #рек #fyp,0,0,0,1,0,0,0,0,1,0
1,KG,7077085810180295937,1647762446,#сека #вайны,6983948419456025602,seka vines,наша цель 250к спасибо большое за актив,0,False,https://www.tiktok.com/@sekavines.com/video/7077085810180295937?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077085810180295937&source=h5_m,1109355,225,399,49,88542,7077085808838085378,7077085808838085378,72,7077085808838085378,original sound - sekavines.com,seka vines,6.983948419456026e+18,seka vines,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7077085785102633730.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#сека #вайны,0,0,0,0,0,0,0,0,0,0
2,SG,7083524846159809793,1649261651,@loklok_global,7039899355939177474,nelsl3763,Vx:ccda321,0,False,https://www.tiktok.com/@nelsl3763/video/7083524846159809793?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083524846159809793&source=h5_m,27924952,1481,1270,5403,1083397,6860551605071120386,6860551605071120386,10036,6860551605071120386,Epic Music(842228),Pavel,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4a6e26788e7e40138265cd9bf4a59ebd,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/17a684c1e30541d4bb7be4a3505025ec,False,True,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
3,GB,7086583508583337221,1649973801,bride catching the man she loves with someone else on her wedding day#heartbroken💔 #heartbroken💔 #heartbroken💔,6890962618287932421,c.arslan79,"Hope for the best, but prepare for the worst.",0,False,https://www.tiktok.com/@c.arslan79/video/7086583508583337221?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086583508583337221&source=h5_m,13250857,21213,37142,934,1270251,7086583506498816774,7086583506498816774,72,7086583506498816774,original sound - c.arslan79,c.arslan79,6.890962618287932e+18,c.arslan79,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086583501000379141.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fb3de86e76ee7306f35de2aee0e5d5fe.json,False,False,,,,,[],0,0,Kyrgyzstan,#heartbroken💔 #heartbroken💔 #heartbroken💔,0,0,0,0,0,0,0,0,0,0
4,KG,7081687705909873922,1648833908,#troll #пранк #вумен,7066374382243677186,Pouish,,0,False,https://www.tiktok.com/@pouish/video/7081687705909873922?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081687705909873922&source=h5_m,9123449,4975,16746,614,852693,7081687717905484545,7081687717905484545,72,7081687717905484545,original sound - pouish,Pouish,7.066374382243677e+18,Pouish,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7081687676306377474.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#troll #пранк #вумен,0,0,0,0,0,0,0,0,0,0
5,KG,7079298730859433218,1648277682,#любовь❤ # досумдун кайсы куноосу учун 🤣❤️‍🩹,6873402416638559237,madina,my life my rules 🤚💘,0,False,https://www.tiktok.com/@_madina0109/video/7079298730859433218?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079298730859433218&source=h5_m,763242,238,204,47,14228,7079298723070675714,7079298723070675714,72,7079298723070675714,original sound - _madina0109,madina,6.873402416638559e+18,madina,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103354699822942977.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#любовь❤ #,0,0,0,0,0,0,0,0,0,0
6,KG,7097190666840706305,1652443472,Тут собрались только крашы 💓 { #biluchibala #on #fyp #berk #берк #doruk #дорук #tolga #толга #каан #kaan #kardeşlerim  },6886766945745634310,💍𝐀𝐧𝐚𝐬𝐭𝐚𝐬𝐢𝐚💍,"༄𝐖𝐞𝐥𝐜𝐨𝐦𝐞༄
༆𝐎𝐳𝐠𝐞 𝐓𝐨𝐫𝐞𝐫༆
☟︎︎︎𝐓𝐠 𝐜𝐡𝐚𝐧𝐧𝐞𝐥☟︎︎︎",0,False,https://www.tiktok.com/@biluchibala/video/7097190666840706305?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097190666840706305&source=h5_m,894098,24,152,52,51792,7097190662692457218,7097190662692457218,72,7097190662692457218,original sound - biluchibala,💍𝐀𝐧𝐚𝐬𝐭𝐚𝐬𝐢𝐚💍,6.886766945745634e+18,💍𝐀𝐧𝐚𝐬𝐭𝐚𝐬𝐢𝐚💍,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7097190668154374913.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#biluchibala #on #fyp #berk #берк #doruk #дорук #tolga #толга #каан #kaan #kardeşlerim,0,0,0,1,0,0,0,0,0,0
7,UA,7097499882176498949,1652515470,БЕЗ ТОРМОЗОВ | ReverseTV #tiktok,6804898553829229573,ReverseTV,"Підписуйтесь на мій Instagram!
Чекаю всіх
:Ц І Л Ь:
2️⃣0️⃣0️⃣0️⃣0️⃣0️⃣0️⃣",0,False,https://www.tiktok.com/@reversetv01/video/7097499882176498949?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097499882176498949&source=h5_m,18487619,1983,3947,10406,176740,7097499810315504389,7097499810315504389,72,7097499810315504389,original sound - reversetv01,ReverseTV,6.80489855382923e+18,ReverseTV,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097499845136845573.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#tiktok,0,0,0,0,0,0,0,0,0,0
0,KG,7099078277389683970,1652882966,result #crushhousekg #fyp,6868668461289374721,Crush House,"На 5🍋  сделаем ФАН встречу😍 
 Inst:Crushhouse_",0,False,https://m.tiktok.com/v/7099078277389683970.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099078277389683970&source=h5_m,518734,262,98,495,51907,7078229287421085698,7078229287421085698,10036,7078229287421085698,TOMBOY,(G)I-DLE,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1d290091e42844af8c34e3d36c10614b,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2893ea1910ac41d49a692e266a401e61,True,True,,,,,[],0,0,Kyrgyzstan,#crushhousekg #fyp,1,0,0,1,0,0,0,0,0,0
1,KG,7100309187812412673,1653169560,#рекомендации комеккоми ми ми 🥰,6749268365740622853,_nurtilek_,"Цел 50к нужен поддержка 🥺🙏🏻❤️
Подпишись инсту 🤗",0,False,https://m.tiktok.com/v/7100309187812412673.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100309187812412673&source=h5_m,488166,374,188,39,26753,7072479175814187782,7072479175814187782,72,7072479175814187782,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",6.831674564565763e+18,Iconicfatma,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072479167769873157.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d203808dc93f54480af65167e04b08e8.json,False,False,Myriam Fares,Goumi - Sped Up Version,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",[],0,0,Kyrgyzstan,#рекомендации,0,0,0,0,0,0,0,0,0,1
2,US,7094337536952225030,1651779177,🦊,6948301036126831622,Peyman baqeri,"Persian🇮🇷
Follow me on instagram🔥",0,False,https://m.tiktok.com/v/7094337536952225030.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094337536952225030&source=h5_m,12771455,10101,31309,123022,1067501,7094337532544256773,7094337532544256773,72,7094337532544256773,original sound - peymood (Contains music from: İnto Your Arms - Slowed & Reverb - Panmix),"Contains music from: ""İnto Your Arms - Slowed & Reverb""",6.948301036126832e+18,Peyman baqeri,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094337520783231749.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0ed39dcce479a29bd3b1010e3962bfa2.json,False,False,Panmix,İnto Your Arms - Slowed & Reverb,original sound - peymood (Contains music from: İnto Your Arms - Slowed & Reverb - Panmix),"Contains music from: ""İnto Your Arms - Slowed & Reverb""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
3,KG,7094277156598975745,1651765118,pain…,6600718601161900037,Азамат🫀,"Instagram : azarteas
участник Crush House",0,False,https://m.tiktok.com/v/7094277156598975745.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094277156598975745&source=h5_m,5018698,1597,1200,5485,811226,7074912610465975067,7074912610465975067,10036,7074912610465975067,Se Acabo (feat. Method Man) (Remix),The Beatnuts,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/83967713a929434f8e9e7f3d45d7abc1,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/90a3d2fbdde743b1ad7a58b5ba95f3d9,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '322754275', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
4,KG,7075605755822378242,1647417844,Просто наши отношения 🥲🤣 #рек #мужжена,6601883511475535878,Begimai_Ivakova,"Бегимай Ивакова🌸
Замужем 🌸
Не стесняюсь быть СМЕШНОЙ😎
——
Ссылка на Инстаграм",0,False,https://m.tiktok.com/v/7075605755822378242.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075605755822378242&source=h5_m,4304198,350,734,1991,175761,7075605823606508289,7075605823606508289,72,7075605823606508289,original sound - begimai_ivakova_,Begimai_Ivakova,6.601883511475536e+18,Begimai_Ivakova,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7075605807978564354.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#рек #мужжена,0,0,0,0,0,0,0,0,1,0
5,KG,7100460855115910401,1653204872, ,6909727301317362693,Элиза Алиева361,,0,False,https://m.tiktok.com/v/7100460855115910401.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100460855115910401&source=h5_m,3045572,1919,5557,8078,265399,7100460844953225985,7100460844953225985,72,7100460844953225985,original sound - lilit01_,Элиза Алиева361,6.909727301317363e+18,Элиза Алиева361,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7100460808592837377.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1c889ac54861437f27ddfe8e47872653.json,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
6,KG,7103385617807035650,1653885849, ,6814508672790594565,Айдар кызы Роза,,0,False,https://m.tiktok.com/v/7103385617807035650.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103385617807035650&source=h5_m,70380,40,60,133,907,6871966177854228488,6871966177854228488,25,6871966177854228488,Where Are You (AZENG Remix),阿增,,,True,False,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/19281379e78244efb6cad44dd60f439d,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4dbd5daec7a64ce3bdb28e5a88af6f20,True,True,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
7,KG,7095665997092359425,1652088483, ,6645112716564627461,ТВОЯ ЛЮБИМАЯ🥰,ПРОСТОЙ КАК КАРАНДАШ🥰,0,False,https://m.tiktok.com/v/7095665997092359425.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095665997092359425&source=h5_m,510310,622,544,1526,52814,7095666008718838530,7095666008718838530,72,7095666008718838530,original sound - toktogonova,ТВОЯ ЛЮБИМАЯ🥰,6.645112716564627e+18,ТВОЯ ЛЮБИМАЯ🥰,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7095665948769782529.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
0,KZ,7097544261842914562,1652525800,collaboration with @Kagiris Twins 😍,7070852421391746050,4girls.team,"Goal 2million 🍋
🇰🇬Bishkek/Kyrgyzstan🇰🇬
(единственный аккаунт)",0,False,https://www.tiktok.com/@4girls.team/video/7097544261842914562?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097544261842914562&source=h5_m,11610177,1603,3406,20672,1360129,7076716994933967642,7076716994933967642,72,7076716994933967642,Despacito Magik Edit (Contains music from: Despacito - Remix - Luis Fonsi & Daddy Yankee),"Contains music from: ""Despacito - Remix""",6.768412728564254e+18,Kuya Magik,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7076714810171853594.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6946d05949572c299c69050a50227934.json,False,False,Luis Fonsi & Daddy Yankee,Despacito - Remix,Despacito Magik Edit (Contains music from: Despacito - Remix - Luis Fonsi & Daddy Yankee),"Contains music from: ""Despacito - Remix""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
1,US,7071672545300270378,1646502073, ,7007878163371967494,-,transparent dandelion,0,False,https://www.tiktok.com/@jdominates/video/7071672545300270378?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071672545300270378&source=h5_m,13071444,3372,36428,16181,704561,6897847645717482241,6897847645717482241,72,6897847645717482241,my audio yellow,𝒷♡,6.841220961741325e+18,𝒷♡,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6897847551626611457.mp3,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/3a13719ff6fb16de66ee3efcc333ec67.json,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
2,KG,7087144481660669186,1650104414,Реакция Сабины когда испачкал её новую обувь😂,6958943587367617538,BIRBALA,👇Мой телеграмм канал👇,0,False,https://www.tiktok.com/@fizruk_x/video/7087144481660669186?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087144481660669186&source=h5_m,410184,82,31,100,18963,7087144468675152641,7087144468675152641,72,7087144468675152641,original sound - fizruk_x,BIRBALA,6.958943587367618e+18,BIRBALA,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7087144474161318658.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
3,GB,7098629725182086406,1652778532, ,7077788851109413894,Commandation,,0,False,https://www.tiktok.com/@tplinkxuxu/video/7098629725182086406?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098629725182086406&source=h5_m,7889756,23,235,1195,81137,7074483119537048347,7074483119537048347,24,7074483119537048347,original sound - mngnzls,MONA,6.518665026446213e+18,MONA,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7074483115787291419.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1fd2c43711e8f63cdaee19981ccd54a1.json,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
4,LT,7076583259882147077,1647645436, ,6774275167657968645,amirimirvais,"Afghan 🇦🇫
 ❤️❤️❤️
Lithua🇱🇹",0,False,https://www.tiktok.com/@amirimirvais/video/7076583259882147077?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076583259882147077&source=h5_m,15468021,757,2730,5232,450892,6709413556049152002,6709413556049152002,10033,6709413556049152002,Моя хулиганка,ЭGO,,,False,False,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/36ad0e54f32c48e2a60e932c137c1c4f,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/72d3e6a40e03468aac6efd60120d83e8,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1466217583', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
5,KG,7074932673625541890,1647261129, ,6900128665453102082,Princess 👸🏻,Инстаграмм makhabat_ka_ 👸🏻,0,False,https://www.tiktok.com/@makhabat_ka/video/7074932673625541890?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074932673625541890&source=h5_m,1102338,215,285,598,44571,7023640675057273601,7023640675057273601,72,7023640675057273601,original sound - tata_il,Татьяна,6.937255645827057e+18,Татьяна,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7023640629259356930.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e3dfa6c87cff7402201f8cf199b3ea14.json,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
6,US,7095898170571509034,1652142539,#ZTE #huawei #samsung #iphone,6896090374970147846,Phone,No bio yet,0,False,https://www.tiktok.com/@tweh18/video/7095898170571509034?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095898170571509034&source=h5_m,4521473,358,782,796,97012,7095898142708796206,7095898142708796206,72,7095898142708796206,original sound - tweh18,Phone,6.896090374970148e+18,Phone,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7095898171305478954.mp3,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/cab5716638418c580bda6cf9834ebeb7.json,False,False,,,,,[],0,0,Kyrgyzstan,#ZTE #huawei #samsung #iphone,0,0,0,0,0,0,0,0,0,0
7,KG,7090841263091535105,1650965140,Мысли медиков😂👌🏽 #медики #втоп #рек,6847348041591161861,AIDAI🌙,,0,False,https://www.tiktok.com/@muratbek0va.1/video/7090841263091535105?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090841263091535105&source=h5_m,692697,185,325,490,9084,7084614070741748482,7084614070741748482,72,7084614070741748482,original sound - birzhan.ashim,Birzhan Ashim,6.657910334521999e+18,Birzhan Ashim,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7084614070590049026.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/37508afab84b2ce64a618cac8f231357.json,False,False,,,,,[],0,0,Kyrgyzstan,#медики #втоп #рек,0,0,0,0,0,0,0,0,1,0
0,US,7102798529848102190,1653749155,#foryou #viral #respect,7081910061262603310,Respect_Viral,if you like me? follow me ! 🥰🥰🥰,0,False,https://www.tiktok.com/@respectvn.______/video/7102798529848102190?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102798529848102190&source=h5_m,3710451,768,2907,796,499684,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,#foryou #viral #respect,0,1,0,0,0,1,0,0,0,0
1,NL,7081434834131864838,1648837200, ,7075850014644716549,Monster Fun,FOLLOW US for the BEST Funny Comedy moments and Pranks around the World!,0,False,https://www.tiktok.com/@monsterfun__/video/7081434834131864838?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081434834131864838&source=h5_m,7033471,65,1116,3137,72675,7081701825094683397,7081701825094683397,72,7081701825094683397,original sound - monsterfun__ (Contains music from: 你确定这就是爱吗(抖音热播) - 北笙),"Contains music from: ""你确定这就是爱吗(抖音热播)""",7.075850014644717e+18,Monster Fun,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081701837975407365.mp3,,False,False,北笙,你确定这就是爱吗(抖音热播),original sound - monsterfun__ (Contains music from: 你确定这就是爱吗(抖音热播) - 北笙),"Contains music from: ""你确定这就是爱吗(抖音热播)""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
