,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_bissautiktok,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_guinebissautiktok,hash_tiktok,hash_trending,hash_viral
4,US,7074599116810259758,1647183467,"You want it, we got it. Exotic car rentals. #exoticcar #cars #exoticcars #car #supercar #sportscar #supercars #carsofinstagram #ferrari #exotic #sportscars #speed #racing #vehicle #carporn #lamborghini #amazingcars #porsche #carswithoutlimits #hypercar #luxury #luxurycars #drive #street #engine #carlifestyle #v #mclaren #cargram #bhfypo",7072353112225760302,VIPEXOTICLIFESTYLE27,,0,False,https://www.tiktok.com/@vipexoticlifestyle27/video/7074599116810259758?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074599116810259758&source=h5_m,1352267,69,214,3023,41063,6790057285126195201,6790057285126195201,10033,6790057285126195201,Invincible,Pop Smoke,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/85290c317e8148be92961a838997b4d8,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/15ffdaf2f8754529862b2c34d54c2a17,False,True,,,,,[],0,0,Guinea-Bissau,#exoticcar #cars #exoticcars #car #supercar #sportscar #supercars #carsofinstagram #ferrari #exotic #sportscars #speed #racing #vehicle #carporn #lamborghini #amazingcars #porsche #carswithoutlimits #hypercar #luxury #luxurycars #drive #street #engine #carlifestyle #v #mclaren #cargram #bhfypo,0,0,0,0,0,0,0,0,0,0
5,FR,7078693764562160902,1648136826,Ne jamais insulter ta mère devant moi😅🤣#foryou #pourtoi #fyp,6686466124894602245,Lil-bigi Ljs,"Abonnez vous sur ma chaîne YouTube 
https://youtu.be/NR7iyOHYQWg",0,False,https://www.tiktok.com/@lilbigi/video/7078693764562160902?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078693764562160902&source=h5_m,1492821,276,179,478,43792,7016115793075227394,7016115793075227394,72,7016115793075227394,Whip (Contains music from: Beating - Bytes),"Contains music from: ""Beating""",7.014965485533332e+18,iom138,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7016115819780623106.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/93e66b431113dc4e17984d7daa66c015.json,False,False,Bytes,Beating,Whip (Contains music from: Beating - Bytes),"Contains music from: ""Beating""",[],0,0,Guinea-Bissau,#foryou #pourtoi #fyp,0,1,0,0,1,0,0,0,0,0
6,US,7092663737752096042,1651389466, ,6948230565146674181,evlinajoaolumande,,0,False,https://www.tiktok.com/@evlinajoaolumande/video/7092663737752096042?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092663737752096042&source=h5_m,1188003,45,64,423,4876,7069608003561081646,7069608003561081646,72,7069608003561081646,Man OH MY GAWWDD,ᴍɪ$ᴛᴀʜᴀʀᴅʙøᴅʏ 💭🖤,6.681283782711428e+18,ᴍɪ$ᴛᴀʜᴀʀᴅʙøᴅʏ 💭🖤,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7069608035685288750.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/45b211eae1652ed3989a6deae081a6ee.json,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
7,NG,7079124949838859526,1648237219,😂😂😂,6812116568891425797,Bally B,,0,False,https://www.tiktok.com/@maahpuz/video/7079124949838859526?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079124949838859526&source=h5_m,1675575,315,3728,24306,23182,6642168923733101314,6642168923733101314,140,6642168923733101314,Funny Laugh no no no,Sound Effect,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c93f2e38c2d04b50be1e683d7c77a9be,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/977cae6b18b74a3685035d98ada79060,False,True,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
0,GW,7086929967031897349,1650054467,Sexta dia internacional da Mulher cuidar de si😌… #titapipoka #guinebissautiktok🇬🇼 #fypシ,6989289394582619142,Tita Pipoka,,0,False,https://m.tiktok.com/v/7086929967031897349.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086929967031897349&source=h5_m,47785,51,8,331,2505,7086929941056588550,7086929941056588550,72,7086929941056588550,original sound - titapipoka,Tita Pipoka,6.989289394582619e+18,Tita Pipoka,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086929962603301637.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,#titapipoka #guinebissautiktok🇬🇼 #fypシ,0,0,0,0,0,1,1,0,0,0
1,GW,7092931230404021509,1651451747,meilleur dribbles #sadiomane #nabykeita,7092927069655204869,user4886067003818,Fanpage of Sadio Mane & Naby Keita,0,False,https://m.tiktok.com/v/7092931230404021509.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092931230404021509&source=h5_m,325408,6,19,297,3708,7092931202684504838,7092931202684504838,72,7092931202684504838,original sound - manekeita8,user4886067003818,7.092927069655205e+18,user4886067003818,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092931219544918790.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,#sadiomane #nabykeita,0,0,0,0,0,0,0,0,0,0
2,DE,7091176513994870022,1651043197,#ehijtv #publicinterview #tiktokberlin #africa #ehijtour #ehichioyajohn,6749906510656930821,Ehi J Music,"Music, Prank video and Public interview in Berlin Brandenburg Germany #ehijtv",0,False,https://m.tiktok.com/v/7091176513994870022.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091176513994870022&source=h5_m,1116449,1337,789,407,42102,7091176458151922438,7091176458151922438,72,7091176458151922438,original sound - ehi.j,Ehi J Music,6.749906510656931e+18,Ehi J Music,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091176442981141254.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1efff1739c6b7453ad90472241a22733.json,False,False,,,,,[],0,0,Guinea-Bissau,#ehijtv #publicinterview #tiktokberlin #africa #ehijtour #ehichioyajohn,0,0,0,0,0,0,0,0,0,0
3,SE,7098814612061113605,1652821578,#duo avec @mummie_francie bonne journée à tous #fypシ #pourtoi #abonnetoi❤️❤️🙏 #@aleakiese @aleakiese,6846984672552535046,Aleakiese,"la femme forte,gentille 🇨🇩💕💕💕🇸🇪
Instagram:@Aleakiese3 😘 100% congolaise",0,False,https://m.tiktok.com/v/7098814612061113605.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098814612061113605&source=h5_m,746197,367,265,2271,33604,7080258850523269894,7080258850523269894,72,7080258850523269894,original sound - kelvin__silvaa,Kelvin__silvaaa,6.689123624332609e+18,Kelvin__silvaaa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080258849181666054.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/de6bb74bb61350e78bdcd4945eb20b9b.json,False,False,,,,,[],0,0,Guinea-Bissau,#duo #fypシ #pourtoi #abonnetoi❤️❤️🙏 #@aleakiese,0,0,0,0,0,1,0,0,0,0
4,FR,7083170464259984646,1649179139,#collage avec @joshua.roy comment savoir si ta douleur dans la fesse vient dû nerfs sciatique !? Essaie le slump test ! #sciatic #lombalgie #kine #tiktokacademie #conseils,6549392129079296009,Smatherapy,"Kiné du Sport/Ostéo
Conseils santé/sport/bonne humeur
Live 8h replay insta",0,False,https://m.tiktok.com/v/7083170464259984646.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083170464259984646&source=h5_m,16115846,1271,43264,2077,155860,7083170440327219974,7083170440327219974,72,7083170440327219974,original sound - smatherapy,Smatherapy,6.549392129079296e+18,Smatherapy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083170459029637894.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f9e1ae1800daf5189ef86e9facc01027.json,False,False,,,,,[],0,0,Guinea-Bissau,#collage #sciatic #lombalgie #kine #tiktokacademie #conseils,0,0,0,0,0,0,0,0,0,0
5,US,7075351331124415786,1647358606,#fyp #meme #4u #funnyvideos #foryou #foryoupage #funny #joke #funnyvideo #memes,7000364401074291717,meme.funnyvidio,"Followers ,happy everyday 😂",0,False,https://m.tiktok.com/v/7075351331124415786.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075351331124415786&source=h5_m,7972504,1280,24614,61621,167563,7075351267937241899,7075351267937241899,72,7075351267937241899,original sound - meme.funnyvidio,meme.funnyvidio,7.000364401074292e+18,meme.funnyvidio,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075351309846711083.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/775223529449253c36fc94f16f87594b.json,False,False,,,,,[],0,0,Guinea-Bissau,#fyp #meme #4u #funnyvideos #foryou #foryoupage #funny #joke #funnyvideo #memes,0,1,1,0,1,0,0,0,0,0
6,NG,7100287800821484806,1653164580,But why are they running 🤷🏿‍♂️….#legendsonly #samskid #darkhumor #johnnysinsdoctor #johnnysinsdoctor,6627830246886539269,The Ticking Time Bomb 🦅,Spreading Positivity ✌🏾,0,False,https://m.tiktok.com/v/7100287800821484806.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100287800821484806&source=h5_m,737139,684,514,5218,45324,7061050804660079386,7061050804660079386,24,7061050804660079386,original sound - krzyrexxxie,Jhai Xie Villegas,6.872856128506791e+18,Jhai Xie Villegas,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7061050793775876890.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8372ab2b78d07acf013d1e5be5edd7ea.json,False,False,,,,,[],0,0,Guinea-Bissau,#legendsonly #samskid #darkhumor #johnnysinsdoctor #johnnysinsdoctor,0,0,0,0,0,0,0,0,0,0
7,IT,7087496541098855685,1650186384,@andrewemily16.official #andrewemily16 #happyalex17,6873862575223538690,alex,Mr. Food🍚🍚🍚🍚🍚🍚🍚,0,False,https://m.tiktok.com/v/7087496541098855685.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087496541098855685&source=h5_m,14740280,774,9276,82307,281330,7006615194881313563,7006615194881313563,24,7006615194881313563,original sound - tranmaphong6 (Contains music from: Baby Crying - Anh Xếp Bơ),"Contains music from: ""Baby Crying""",6.822205308510225e+18,Trần mã phong 🇻🇳,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7006615138249870106.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1cb109482f15d66b5c695e591fb57108.json,False,False,Anh Xếp Bơ,Baby Crying,original sound - tranmaphong6 (Contains music from: Baby Crying - Anh Xếp Bơ),"Contains music from: ""Baby Crying""",[],0,0,Guinea-Bissau,#andrewemily16 #happyalex17,0,0,0,0,0,0,0,0,0,0
0,GW,7086795208712588549,1650023092,mandinga capli bu mano,6997812035406021638,Lasbiza,com atitude,0,False,https://m.tiktok.com/v/7086795208712588549.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086795208712588549&source=h5_m,108443,114,377,5322,3556,7086795180426136325,7086795180426136325,72,7086795180426136325,original sound - lassanasanha359,Lasbiza,6.997812035406022e+18,Lasbiza,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086795174067702534.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
1,GW,7092563042554203397,1651366021,As one artista ndã 🥰🥰,6974502150128108549,elizaribypereira,"Sou simpática p simpático,sou problema p problemático👌♥️amo tanto a vida q levo",0,False,https://m.tiktok.com/v/7092563042554203397.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092563042554203397&source=h5_m,73868,132,120,2191,5691,7092563020777818886,7092563020777818886,72,7092563020777818886,original sound - elizaribypereira,elizaribypereira,6.974502150128109e+18,elizaribypereira,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092563018810247941.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
2,NG,7099508083994463494,1652983039,Happy birthday to me😫🥺🥰😍🎊🎁🎊🎁,6964678528118424581,nokohnice,,0,False,https://m.tiktok.com/v/7099508083994463494.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099508083994463494&source=h5_m,2183343,1019,2093,1372,215324,7094349492573833990,7094349492573833990,72,7094349492573833990,original sound - beautygoddesse,beeautygoddess,6.921252761888703e+18,beeautygoddess,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094349496359848710.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7bc79b2ef9a173bd0c0cefa7a5155bcc.json,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
3,FR,7083019787181378822,1649144060,#desmondhair #wigtutorial #wigmaker #wigmaking,6807848789337539590,Desmondhair,"📍44 rue Pelleport 75020 Paris
Horaires 
Mar-jeu 11h-19h
Ven-Sam 10h-20h
SANS RD",0,False,https://m.tiktok.com/v/7083019787181378822.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083019787181378822&source=h5_m,95314,108,112,237,9022,7070359283547817985,7070359283547817985,10033,7070359283547817985,Finesse,Pheelz & BNXN,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a382f117f1e844eb807712a2e88d9db2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/58385a4393bd4d6a85511c4893cd93e5,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1614660789', 'external_song_key': 'apple_song_id'}]",0,0,Guinea-Bissau,#desmondhair #wigtutorial #wigmaker #wigmaking,0,0,0,0,0,0,0,0,0,0
4,FR,7086144393886911750,1649871561,la fin 💆🏽‍♀️✨ w/ @rubixcriminoel dc : Me,6987338146992407558,yvasaid,"oe c’est re la danseuse

yvalandria@beam-agency.com",0,False,https://m.tiktok.com/v/7086144393886911750.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086144393886911750&source=h5_m,2120254,1317,3304,278,333731,7076503496719223557,7076503496719223557,72,7076503496719223557,original sound - speedupsxxgs,speedupsxxgs,7.063923745190086e+18,speedupsxxgs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076503511764060933.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d6c291236fc94166ae67e545e3449046.json,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
5,BR,7076830906031295750,1647703095,ESSA TA FOOOD* | @camilavict07 | Dc: @João Victor Menezes #dancarina #fy #viral,6801055074686927877,Crisnando Oliver,"Insta: @crisnandooliver 🚀
Vídeos com minha irmã @camilavict07",0,False,https://m.tiktok.com/v/7076830906031295750.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076830906031295750&source=h5_m,486298,83,914,13312,30145,7074278372330834694,7074278372330834694,72,7074278372330834694,original sound - joaovictor.menezes (Contains music from: DANÇARINA - PEDRO SAMPAIO & Mc Pedrinho),"Contains music from: ""DANÇARINA""",6.791888163817309e+18,João Victor Menezes,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074278384362081029.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8cda0fc547bd0b6ee83397e08b2de1aa.json,False,False,PEDRO SAMPAIO & Mc Pedrinho,DANÇARINA,original sound - joaovictor.menezes (Contains music from: DANÇARINA - PEDRO SAMPAIO & Mc Pedrinho),"Contains music from: ""DANÇARINA""",[],0,0,Guinea-Bissau,#dancarina #fy #viral,0,0,0,1,0,0,0,0,0,1
6,GB,7082703305595538693,1649070371,Reply to @s3fakor_ Magic tricks #victor2family,6857249080172332038,Victor2Family,"Thanks to all our 64K+ follower🙏
Love family👪 Love you all
#letskeepitreal",0,False,https://m.tiktok.com/v/7082703305595538693.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082703305595538693&source=h5_m,3726802,5105,4039,30538,168859,7082434196890848005,7082434196890848005,72,7082434196890848005,original sound - victor2family (Contains music from: Still Don't Know My Name - Labrinth),"Contains music from: ""Still Don't Know My Name""",6.857249080172332e+18,Victor2Family,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082699816202930950.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/891f66db106a0aac96e7cd11b8ef4065.json,False,False,Labrinth,Still Don't Know My Name,original sound - victor2family (Contains music from: Still Don't Know My Name - Labrinth),"Contains music from: ""Still Don't Know My Name""",[],0,0,Guinea-Bissau,#victor2family,0,0,0,0,0,0,0,0,0,0
7,NG,7098743261006679301,1652804964,see enjoyment,7031927016539767813,Esther Onungwe,,0,False,https://m.tiktok.com/v/7098743261006679301.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098743261006679301&source=h5_m,4449620,1128,24308,74958,76667,6978516703177100059,6978516703177100059,24,6978516703177100059,original sound - pulanisolo (Contains music from: Howet - DJ Infinity),"Contains music from: ""Howet""",6.831534622280533e+18,ឡានី (Lani),False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/6978516333692537627.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2ad7ef6b828d79bb96a9dd0009d97cd5.json,False,False,DJ Infinity,Howet,original sound - pulanisolo (Contains music from: Howet - DJ Infinity),"Contains music from: ""Howet""",[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
0,GW,7084793627322469638,1649557062,Rasta Devano el Negrito🇬🇼🇬🇼🇬🇼,6966321334443901957,Rasta Devano,🇬🇼celebridade el negrito🇬🇼Rasta Devano ami simples ngosta d fasi amizade🇬🇼,0,False,https://www.tiktok.com/@rastadevano/video/7084793627322469638?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084793627322469638&source=h5_m,63449,119,99,3232,2204,7084793601033472774,7084793601033472774,72,7084793601033472774,original sound - rastadevano,Rasta Devano,6.966321334443902e+18,Rasta Devano,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084793590660729605.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
1,GW,7100250622770908421,1653155924, ,7073972848406381573,diallo ibrahima,,0,False,https://www.tiktok.com/@ibourahimaamadou/video/7100250622770908421?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100250622770908421&source=h5_m,42648,31,52,1070,1800,6985597356704040962,6985597356704040962,10033,6985597356704040962,Bhe Sedaï - Binette Diallo,Binette Diallo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/98ec94df4e1f4e7281b0676c275e877e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d151be1cf4b94a41bfe2bc925486d210,False,True,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
2,GB,7097311498376072454,1652471606,SHOULD I DROP DIS SONG? 🔥🔥🔥 #FYP #UKDRILL #NEWMUSIC #UNDERATTACK,6802184220070298629,BackRoad Gee,Reporting Live ’From The Back Of The Roads’,0,False,https://www.tiktok.com/@backroadgee/video/7097311498376072454?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097311498376072454&source=h5_m,1717156,452,1970,32025,149261,7076170408155826950,7076170408155826950,72,7076170408155826950,BackRoad Gee Under Attack,BackRoad Gee,6.802184220070299e+18,BackRoad Gee,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076170435078966021.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/259ff18fc7def5832b1f02c8f1ea28b9.json,False,False,,,,,[],0,0,Guinea-Bissau,#FYP #UKDRILL #NEWMUSIC #UNDERATTACK,0,0,0,0,1,0,0,0,0,0
3,CA,7101818234902433030,1653520913,Étudier gratuitement au Canada,6822638998004155398,Immigration avec Linda bil,"IMMIGRER AU CANADA SANS ARNAQUE
clic sur le lien pour ne rien manquer👇🏿👇🏿",0,False,https://www.tiktok.com/@lindabil/video/7101818234902433030?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101818234902433030&source=h5_m,330036,890,2258,3006,18134,7101818217420622597,7101818217420622597,72,7101818217420622597,original sound - lindabil,Immigration avec Linda bil,6.822638998004155e+18,Immigration avec Linda bil,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101818228371917573.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
4,NG,7092428909299453190,1651334789,Facials o’clock,7010082099626411014,Empress Ara,"Certified Skincare & Spa therapist facials,Ped&Mani,Semi Permanent brows &lashes",0,False,https://www.tiktok.com/@ara_beautynest_nd_spa/video/7092428909299453190?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092428909299453190&source=h5_m,1357846,226,211,2626,14720,6873863265596737537,6873863265596737537,10033,6873863265596737537,Dumalana,Vee Mampeezy,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a399b198dac5434890bec7533227fc80,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/12fbf6826981489982cd3a96c1287e6a,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1532049174', 'external_song_key': 'apple_song_id'}]",0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
5,NG,7075753256907017478,1647452186,My bro 🥰#chrisbrown #tyga,7037088894881399813,Tyga,Rapper,0,False,https://www.tiktok.com/@tyga.official01/video/7075753256907017478?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075753256907017478&source=h5_m,2437475,546,855,6240,187754,7075753240767564550,7075753240767564550,72,7075753240767564550,original sound - tyga.official01,Tyga,7.0370888948814e+18,Tyga,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075753232585722630.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b569f804f3c35b60be4144842c99ce43.json,False,False,,,,,[],0,0,Guinea-Bissau,#chrisbrown #tyga,0,0,0,0,0,0,0,0,0,0
6,VN,7078228621319539994,1648028526,#TVSHOWHAY,6874171220913374209,bolerohenguyen 0,"KHÃNH VIDEO SHORTS
các bạn follower ũng hộ mình nhé",0,False,https://www.tiktok.com/@bolerohenguyen0/video/7078228621319539994?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078228621319539994&source=h5_m,16236280,35086,207657,303589,988945,7078228645160045338,7078228645160045338,24,7078228645160045338,original sound - bolerohenguyen0,bolerohenguyen 0,6.874171220913374e+18,bolerohenguyen 0,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7078228651124198171.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/824b5448f93fcbadde02a2f135746c95.json,False,False,,,,,[],0,0,Guinea-Bissau,#TVSHOWHAY,0,0,0,0,0,0,0,0,0,0
7,IT,7099435285586414853,1652966088, ,7029367074108867589,bachirou132,,0,False,https://www.tiktok.com/@bachiroubanabasse3/video/7099435285586414853?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099435285586414853&source=h5_m,798011,300,4483,41912,32381,6642168923733101314,6642168923733101314,140,6642168923733101314,Funny Laugh no no no,Sound Effect,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c93f2e38c2d04b50be1e683d7c77a9be,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/977cae6b18b74a3685035d98ada79060,False,True,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
0,GW,7082079505975725317,1648925130, ,7062844588801229825,Marçalina Pretty,,0,False,https://www.tiktok.com/@dyznss22ee4h/video/7082079505975725317?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082079505975725317&source=h5_m,161958,94,284,4038,4270,7013073044747618306,7013073044747618306,10033,7013073044747618306,N'téné Djintis,Patche Di Rima,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d1545fdce15349189d83915c26a2491c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c2441257cb4f4a7b8fb019b1da05757b,False,True,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
1,GW,7094412311544352006,1651796587,#bissau #bissau🇬🇼famil #guinea #bissautiktok🇬🇼❤️ #viral #bissau🇬🇼family #MONICAATEST #shop #shoping,7087112145365124102,Shop Jawad,bissau ...praca.....Comunicar    956875110,0,False,https://www.tiktok.com/@shop.jawad/video/7094412311544352006?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094412311544352006&source=h5_m,37131,56,20,665,1155,7082007243926801157,7082007243926801157,72,7082007243926801157,original sound - chinesaguigui,chinesa guigui ❤🙏🏽,5.261695584464486e+16,chinesa guigui ❤🙏🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082007255922641669.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4aa4fe510db1e33c08ad1fb07c993fa3.json,False,False,,,,,[],0,0,Guinea-Bissau,#bissau #bissau🇬🇼famil #guinea #bissautiktok🇬🇼❤️ #viral #bissau🇬🇼family #MONICAATEST #shop #shoping,1,0,0,0,0,0,0,0,0,1
