,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_gabon,hash_humour,hash_pourtoi,hash_tiktok,hash_tiktokgabon,hash_viral
0,FR,7098577261758139653,1652766318,"regardez ses petits pas de danse là, il était trop heureux 🥹🤍                                      #concert #dadju #chatelet #paris #fyp  #firstrow #foryou #pourtoi #gazo #king #ronisia #jaloux  #ima #ambassadeur",6762960472003953670,anaïs,"les concerts qui rythme mes humeurs et mes joies.
   
ig : @cliclicpost",0,False,https://www.tiktok.com/@concertvie/video/7098577261758139653?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098577261758139653&source=h5_m,1269211,297,1415,557,115347,7098577233605856006,7098577233605856006,72,7098577233605856006,original sound - concertvie,anaïs,6.762960472003954e+18,anaïs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098577225871575814.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a0d5b520f2a760fee0c36e3a67d2eedb.json,False,False,,,,,[],0,0,Gabon,#concert #dadju #chatelet #paris #fyp #firstrow #foryou #pourtoi #gazo #king #ronisia #jaloux #ima #ambassadeur,1,0,1,0,0,0,1,0,0,0
1,FR,7097605318909234437,1652540017, ,6871875395948626950,Badecon en chef,Suivez moi aussi sur ma page facebook badecon en chef empire officiel,0,False,https://www.tiktok.com/@badecongang/video/7097605318909234437?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097605318909234437&source=h5_m,83685,423,223,31,5457,7097605321346009861,7097605321346009861,72,7097605321346009861,original sound - badecongang,Badecon en chef,6.871875395948627e+18,Badecon en chef,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097605312668109573.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
2,US,7079858616194321706,1648408039,I don’t know where to start first with his reaction 😭😭😭😭😭 #fyp #lingandlamb #funny #couple #prank #thineyebrows,6785174860022449158,LingandLamb,"American wifey & Nigerian hubby🇺🇸🇳🇬
𝐒𝐔𝐁 𝐓𝐎 𝐘𝐎𝐔𝐓𝐔𝐁𝐄-Ling and Lamb",0,False,https://www.tiktok.com/@lingandlamb/video/7079858616194321706?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079858616194321706&source=h5_m,10092463,5703,6392,10541,500328,7079858590676257578,7079858590676257578,72,7079858590676257578,original sound - lingandlamb,LingandLamb,6.785174860022449e+18,LingandLamb,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7079858618141117230.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/70df36ced5c3bb75fbf384bd3640b495.json,False,False,,,,,[],0,0,Gabon,#fyp #lingandlamb #funny #couple #prank #thineyebrows,0,0,1,0,0,0,0,0,0,0
3,FR,7101275214184484102,1653394482,#duo avec @itsyagirlrahma #fyp 😹😹👌🏾,6612638554596769798,Jimseuh 🇭🇹,"Instagram : Jimseuh
📩 : Jimseuh@soeuretteproductions.com",0,False,https://www.tiktok.com/@jimseuh/video/7101275214184484102?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101275214184484102&source=h5_m,891131,364,129,115,102669,7095442927916157701,7095442927916157701,72,7095442927916157701,original sound - greatvado (Contains music from: Buga (Lo Lo Lo) - Kizz Daniel & Tekno),"Contains music from: ""Buga (Lo Lo Lo)""",6.808546376440759e+18,greatvado,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095442917216619270.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6d7f0a027e883f2397c7cd60fb539f9b.json,False,False,Kizz Daniel & Tekno,Buga (Lo Lo Lo),original sound - greatvado (Contains music from: Buga (Lo Lo Lo) - Kizz Daniel & Tekno),"Contains music from: ""Buga (Lo Lo Lo)""",[],0,0,Gabon,#duo #fyp,0,0,1,0,0,0,0,0,0,0
4,GA,7102861080732454150,1653763719, ,6984025483726783494,diawarrafranck,,0,False,https://www.tiktok.com/@diawarrafranck/video/7102861080732454150?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102861080732454150&source=h5_m,54088,58,29,279,2777,7102861066228550405,7102861066228550405,72,7102861066228550405,original sound - diawarrafranck,diawarrafranck,6.984025483726783e+18,diawarrafranck,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102861070864517894.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
5,GA,7077217913328930054,1647793203, ,6804791948986713093,Derisse Ondo,IG : Derisse Ondo💘,0,False,https://www.tiktok.com/@derisseondo0/video/7077217913328930054?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077217913328930054&source=h5_m,135519,125,110,488,10488,7017849769351514885,7017849769351514885,72,7017849769351514885,original sound - claudecaleb,claudecaleb🇬🇦🇬🇶❤️,6.955526307112535e+18,claudecaleb🇬🇦🇬🇶❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7017849789115124485.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c97ec413161e54ce5be4915098374010.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
6,FR,7101194776627662086,1653375755, ,6634576141913358341,Maïssa,"📸: Bo_maissa
👻: Mvissv.2
💎 MAÏSSA a LA CIGALE 💎",0,False,https://www.tiktok.com/@maissaoff1/video/7101194776627662086?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101194776627662086&source=h5_m,116984,114,440,32,14310,7100668847488764677,7100668847488764677,72,7100668847488764677,original sound - maissaoff1 (Contains music from: Dis-moi oui - Maïssa),"Contains music from: ""Dis-moi oui""",6.634576141913358e+18,Maïssa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100668853448952581.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/de223a8d6c4812f717a61a57b4ce44a8.json,False,False,Maïssa,Dis-moi oui,original sound - maissaoff1 (Contains music from: Dis-moi oui - Maïssa),"Contains music from: ""Dis-moi oui""",[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
7,DE,7082115437005114630,1648933496,description of a f*cking toxic relationship,6781150101162853381,Lily ;),"thank you so much for 1.8M !!!
enjoy my edits",0,False,https://www.tiktok.com/@clabellex/video/7082115437005114630?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082115437005114630&source=h5_m,15012890,25411,21960,3308,3401718,7082115424925616902,7082115424925616902,72,7082115424925616902,original sound - clabellex (Contains music from: Bored - Billie Eilish),"Contains music from: ""Bored""",6.781150101162853e+18,Lily ;),False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082115417204280069.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bd341920b3efe4f89f4a1411ac3a65eb.json,False,False,Billie Eilish,Bored,original sound - clabellex (Contains music from: Bored - Billie Eilish),"Contains music from: ""Bored""",[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
0,GA,7075279111387712774,1647341792,#pourtoi #skinnygirl #tiktok,6861526812113552390,Auroreboreale✨,"🌺Des bonnes choses pour des méritants.🌺
Le chant 🎤😍🥰🥰",0,False,https://www.tiktok.com/@laprecieuseaurore1/video/7075279111387712774?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075279111387712774&source=h5_m,237924,243,122,1065,23626,7043454665127971590,7043454665127971590,72,7043454665127971590,original sound - djtiktokofficiel,thierry yake,6.813353721998837e+18,thierry yake,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7043454675663751941.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c29cc1c7ad431fb3b99d957ac779e460.json,False,False,,,,,[],0,0,Gabon,#pourtoi #skinnygirl #tiktok,0,0,0,0,0,0,1,1,0,0
1,FR,7101666526528425221,1653485591, ,6791079682345141254,Marquis,🇬🇳 la simplicité🇫🇷🇫🇷,0,False,https://www.tiktok.com/@aissatoumarquis/video/7101666526528425221?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101666526528425221&source=h5_m,174010,705,36,27,6670,7098831239666256646,7098831239666256646,72,7098831239666256646,original sound - berlineekaya,Berline01,6.910546373071701e+18,Berline01,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098831238516968197.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/42c7dec1418b91671dd529547272a498.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
2,NG,7102370044109147398,1653649390,GIVE THEM,7092429353748825094,CHACHA FANPAGE ❤️,"FANPAGE  
NOT AFFILIATED WITH HER",0,False,https://www.tiktok.com/@chachaa_fanpage/video/7102370044109147398?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102370044109147398&source=h5_m,906852,275,221,4502,62232,7089373731226684165,7089373731226684165,10036,7089373731226684165,Number One,Dj Consequence & Dj Tarico,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3db9cfb3b37b43bdb93324d82e6c4f43,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a2dfc04f45f04000b060616cd44b2dbc,False,True,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
3,GA,7100630311100484870,1653244327,#duo avec @raaam__ ❤️,6918546464504644614,Maguy Pucette Andeme,Créateur de contenus Audiovisuels❤️,0,False,https://www.tiktok.com/@maguypucetteandeme/video/7100630311100484870?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100630311100484870&source=h5_m,66767,20,8,215,6830,7079166449671097093,7079166449671097093,72,7079166449671097093,XMA GOUATANAMO,🫶🏽,6.957033733791106e+18,🫶🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079166432264702725.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/67df2d5492e302d186186038edb93e93.json,False,False,,,,,[],0,0,Gabon,#duo,0,0,0,0,0,0,0,0,0,0
4,FR,7092675864038477061,1651392291, ,6934028870450578438,Cynthia cœur blanc4,Cynthiaboni53@gmai.com TUTO-CONSTRUIRE UNE FAMILLE SUR LES RÉSEAUX SOCIAUX ICI,0,False,https://www.tiktok.com/@cynthiaboni3/video/7092675864038477061?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092675864038477061&source=h5_m,15899493,5825,27468,9547,723983,7081205964560501510,7081205964560501510,10036,7081205964560501510,Kwaku the Traveller,Black Sherif,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0a5dd74d2a6b484fa2bc480d6312f92d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c59526bb39c941fab5656a50a2f49593,False,True,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
5,FR,7103453631709465861,1653901686,#braidstyles #braids #hairtutorial #africanbraids #fypシ #braidstutorial #fypシ゚viral #prt,7057586974014915589,Tuto Hair,Inspiration tuto coiffure,0,False,https://www.tiktok.com/@tutohair7/video/7103453631709465861?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103453631709465861&source=h5_m,181280,11,205,126,5981,7097132068441754374,7097132068441754374,72,7097132068441754374,original sound - dadju.community (Contains music from: Ambassadeur - Animateur: Brigade - Dadju),"Contains music from: ""Ambassadeur - Animateur: Brigade""",7.002767654504039e+18,Dadju,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097132081435724549.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/600304e499393ca976a5bdae752e7720.json,False,False,Dadju,Ambassadeur - Animateur: Brigade,original sound - dadju.community (Contains music from: Ambassadeur - Animateur: Brigade - Dadju),"Contains music from: ""Ambassadeur - Animateur: Brigade""",[],0,0,Gabon,#braidstyles #braids #hairtutorial #africanbraids #fypシ #braidstutorial #fypシ゚viral #prt,0,0,0,2,0,0,0,0,0,1
6,GA,7079521247398268165,1648329489,#tiktokgabon🇬🇦tiktok les choses des réseaux 🤣😂😂😂🔥♥️💪petite sœur,6633518344656519173,@le chouchou des nanas(DONALD),"snap: @Nedelec Donald
inst: @Nedelecakamayong
orig:🇬🇦🇫🇷
ville: lbv
24/07/95",0,False,https://www.tiktok.com/@chouchouxdesnanas/video/7079521247398268165?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079521247398268165&source=h5_m,107138,124,61,37,7212,7051203643684473605,7051203643684473605,72,7051203643684473605,original sound - jefftiktok_241,Jeff MINTSA,6.930024888409654e+18,Jeff MINTSA,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7051203655063636741.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fa47b2a22a2c7a094b2a04f77cbac79d.json,False,False,,,,,[],0,0,Gabon,#tiktokgabon🇬🇦tiktok,0,0,0,0,0,0,0,1,1,0
7,ZA,7100947255993175301,1653318123,Yeah no thank you😂#trending #fyp #models #contentcreator #mvelasetwins #LiveForTheChallenge #twinning #viral #viralvideo #africa #actress #foryou #tiktokfamous,6756559242632741894,Lynn X Lynette,"Please follow us on instagram lovies🥺❤️
Just here to have fun😌💃🏽",0,False,https://www.tiktok.com/@mvelasetwins_official/video/7100947255993175301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100947255993175301&source=h5_m,815017,134,124,4243,55296,7088339667661228806,7088339667661228806,72,7088339667661228806,original sound - que.des.fous.rires (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",6.998052303542732e+18,Abonne toi si tu veut rire,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088339673289919238.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/71444e86b81ede9f9c50e36581541887.json,False,False,Russ Millions & YV & SwitchOTR,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,original sound - que.des.fous.rires (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",[],0,0,Gabon,#trending #fyp #models #contentcreator #mvelasetwins #LiveForTheChallenge #twinning #viral #viralvideo #africa #actress #foryou #tiktokfamous,1,0,1,0,0,0,0,0,0,1
0,GA,7100911618741013765,1653309826,@Evane Dereck @EdddyK 🍉 🤣❤️,150189664170172416,Andre Morgane Angels,,0,False,https://www.tiktok.com/@andremorganeangel/video/7100911618741013765?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100911618741013765&source=h5_m,91870,64,20,270,6037,7009365115103365890,7009365115103365890,72,7009365115103365890, 66  (Contains music from: SIO SIZE YAKO - STONE GOLD),"Contains music from: ""SIO SIZE YAKO""",6.958919779312256e+18,ABUTI 3 PIECE.🚨💃🏽,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7009365021834627842.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c31539e4c6f2b307adcbad506c469e29.json,False,False,STONE GOLD,SIO SIZE YAKO, 66  (Contains music from: SIO SIZE YAKO - STONE GOLD),"Contains music from: ""SIO SIZE YAKO""",[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
1,GA,7101602605171772677,1653470710,Y’a plus de mariage 😂😂😂#l_année_de_God #loiseaurare8g #pourtoi #foryou #tiktokgabon🇬🇦tiktok #gabon🇬🇦,6875719702410658818,Mohamed Momo,Toi tu connais,0,False,https://www.tiktok.com/@loiseaurare1/video/7101602605171772677?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101602605171772677&source=h5_m,173235,414,374,2953,15653,7101602537463089925,7101602537463089925,72,7101602537463089925,original sound - loiseaurare1,Mohamed Momo,6.875719702410659e+18,Mohamed Momo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101602536309705478.mp3,,False,False,,,,,[],0,0,Gabon,#l_année_de_God #loiseaurare8g #pourtoi #foryou #tiktokgabon🇬🇦tiktok #gabon🇬🇦,1,0,0,0,1,0,1,1,1,0
2,NG,7103063770179587333,1653810913,Who can relate? Very bugacious 😂. @greatvado @pulsenigeria247 #whondai #abeegy  #cruise #buga #viral #trending #tiktoknigeria,6787845582129300486,Abasiono Gee,"Statistician
Educationist
Media content creative
Mother
Entertainer",0,False,https://www.tiktok.com/@abeegy01/video/7103063770179587333?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103063770179587333&source=h5_m,872514,898,489,2976,34363,7091561281357875202,7091561281357875202,10033,7091561281357875202,Buga (Lo Lo Lo),Kizz Daniel & Tekno,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0842b35245034d23bcb9fecca5fcf51b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e0874051643b4450bff6b0552ebfd7ad,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1621384034', 'external_song_key': 'apple_song_id'}]",0,0,Gabon,#whondai #abeegy #cruise #buga #viral #trending #tiktoknigeria,0,0,0,0,0,0,0,0,0,1
3,GA,7102730177930628357,1653733242,Le cœur me fais mal 💔😭😭💔 #gabon #congo #cameroun #lrenemoulaka,6678552575958811654,Esther Moulaka,"🇬🇦 🇨🇩 1 jean 4:12
chantre de  l’éternel ✝️
Sois béni❤️
50k??",0,False,https://www.tiktok.com/@irenemoulaka/video/7102730177930628357?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102730177930628357&source=h5_m,58241,261,36,280,3467,7102730174399105798,7102730174399105798,72,7102730174399105798,original sound - irenemoulaka,Esther Moulaka,6.678552575958812e+18,Esther Moulaka,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102730210923842310.mp3,,False,False,,,,,[],0,0,Gabon,#gabon #congo #cameroun #lrenemoulaka,0,0,0,0,1,0,0,0,0,0
4,GA,7096067407726300422,1652181944,🤣,7006205856422724614,I_am monica,Je suis simple pour ma réussite 🤲🏾🥰🤌🏾,0,False,https://www.tiktok.com/@iammonica23/video/7096067407726300422?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096067407726300422&source=h5_m,986838,105,674,4520,75497,7083553230642449157,7083553230642449157,10036,7083553230642449157,Sans effet,Tayc,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b2effae0491f40658d638b0a1e159aeb,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3f052cd119cf4f21ab6997a24e92d148,False,True,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
5,GA,7086425615439596805,1649937039,@@Annabella je ne veux plus de toi ohhh,254956385312948224,Mr'Dada Grey,,0,False,https://www.tiktok.com/@mrdadagrey/video/7086425615439596805?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086425615439596805&source=h5_m,144980,233,259,2268,15627,7080088454054415110,7080088454054415110,72,7080088454054415110,original sound - fan3446,Tik Toker,6.930245461332723e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080088482701445894.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/815fbc9b37ffc50db6780391fbb3fbaf.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
6,FR,7102532705119767814,1653687263,#guineenne224🇬🇳 #tiktofrance @sowmillion_91 @dialloaissata5 @Houlematou Diallo @hadymamadoubah @pulloh Dimoh @Rama,6958182834314429445,kenery22🇬🇳🇫🇷,Nouveau compte ✊👊🏼 Mon compte Instagram kenery224🇬🇳🇫🇷,0,False,https://www.tiktok.com/@kenery22d/video/7102532705119767814?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102532705119767814&source=h5_m,5235920,1054,380,1302,169536,7070859916549966597,7070859916549966597,72,7070859916549966597,original sound - oviekanofficiel,OVIÉ KAN Officiel,6.924799435054515e+18,OVIÉ KAN Officiel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070859920480209670.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/23ae2a80390fb0872f3fd3d58f3b0cd7.json,False,False,,,,,[],0,0,Gabon,#guineenne224🇬🇳 #tiktofrance,0,0,0,0,0,0,0,0,0,0
7,NG,7102530109223062789,1653686659,Don’t 😪,6901955606127903749,precious 🦋,"ur welcome to my page🤝❤️
precious🦋
road to 5k🥺
For the fun of it😌🥰❤️",0,False,https://www.tiktok.com/@precily5/video/7102530109223062789?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102530109223062789&source=h5_m,647961,1035,821,3739,41380,7061548590442859266,7061548590442859266,72,7061548590442859266,original sound - game_fboys,game fboys,7.060520308118423e+18,game fboys,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7061548597276084994.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7cf3c43e7d13f4417a12fd2a2d0290e1.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
0,BE,7102264502397226283,1653624816, ,6965128272448177158,krys_Le Chrétien ✝️,"Venez sur Instagram krys moiret 
YouTube krys moiret",0,False,https://www.tiktok.com/@krys_lenfant.de.dieu/video/7102264502397226283?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102264502397226283&source=h5_m,264167,519,1733,3699,23675,6999265980107049734,6999265980107049734,72,6999265980107049734,original sound - mhd.say (Contains music from: L'heure de la victoire / Ensemble louons - Kreyol Gospel Parts),"Contains music from: ""L'heure de la victoire / Ensemble louons""",6.810418704355313e+18,mhd say,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6999300854935276294.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6546ee8c30b0bd6d5d37efe56966ee83.json,False,False,Kreyol Gospel Parts,L'heure de la victoire / Ensemble louons,original sound - mhd.say (Contains music from: L'heure de la victoire / Ensemble louons - Kreyol Gospel Parts),"Contains music from: ""L'heure de la victoire / Ensemble louons""",[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
1,FR,7103071083690986758,1653812615,@jasmine_waryas1 Thème :3 ennemis de la prière. #tiktokchretien #pasteurmarcellotunasi #foichretienne #pourtoi #priere #viedepriere #predicationchretiene,6857885661790290949,100%JÉSUS-CHRIST,"Garde-moi comme la prunelle de l’œil ; protège-moi, à l’ombre de tes ailes 🙏🏼",0,False,https://www.tiktok.com/@jasmine_waryas1/video/7103071083690986758?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103071083690986758&source=h5_m,116656,196,912,114,11544,7103071068222409478,7103071068222409478,72,7103071068222409478,original sound - jasmine_waryas1,100%JÉSUS-CHRIST,6.857885661790291e+18,100%JÉSUS-CHRIST,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103071069707307782.mp3,,False,False,,,,,[],0,0,Gabon,#tiktokchretien #pasteurmarcellotunasi #foichretienne #pourtoi #priere #viedepriere #predicationchretiene,0,0,0,0,0,0,1,0,0,0
2,US,7102473486848855338,1653673475,#duet with @mda_kaliboy LETS GOO! HE WENT CRAZY!!😳🤯🤯🇿🇲 what y’all think?!? UMUPONDO CHECKIN IN! MUSIC IS GLOBAL! Can’t wait to duet more!! #dearalcohol #openversechallenge #zambiantiktok,166223542680760320,Dax,“Dear Alcohol” MEGA REMIX 🎥⬇️,0,False,https://www.tiktok.com/@thatsdax/video/7102473486848855338?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102473486848855338&source=h5_m,1024109,1917,617,6370,87525,7082904352716770091,7082904352716770091,72,7082904352716770091,DEAR ALCOHOL OPEN VERSE CHALLENGE DAX (Contains music from: Dear Alcohol - Dax),"Contains music from: ""Dear Alcohol""",1.6622354268076032e+17,Dax,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7082904363454204714.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/566f92e46a3959bafcc275a6fe1519ed.json,False,False,Dax,Dear Alcohol,DEAR ALCOHOL OPEN VERSE CHALLENGE DAX (Contains music from: Dear Alcohol - Dax),"Contains music from: ""Dear Alcohol""",[],0,0,Gabon,#duet #dearalcohol #openversechallenge #zambiantiktok,0,0,0,0,0,0,0,0,0,0
3,FR,7100322647719906566,1653172694,Ça c’est l’astuce ultime pour ton téléphone si tu es en galère d’espace !,6797161442258781190,VERBOZZ,"Ma chaîne YouTube 👆
📧 Pro : contact@verbozz.com
Mes réseaux et liens 👇",0,False,https://www.tiktok.com/@verbozz_/video/7100322647719906566?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100322647719906566&source=h5_m,7316253,4529,64534,9236,435917,7100322942721985286,7100322942721985286,72,7100322942721985286,original sound - verbozz_,VERBOZZ,6.797161442258781e+18,VERBOZZ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100322939664370437.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/86d09821fd0432420742f67042a4c83d.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
